@relation output

@attribute WMC numeric
@attribute RFC numeric
@attribute fixingRevisions numeric

@data
10.0, 19.0, 23.0
0.0, 11.0, 42.0
0.0, 11.0, 42.0
1.0, 5.0, 47.0
2.0, 6.0, 44.0
0.0, 12.0, 41.0
0.0, 12.0, 41.0
1.0, 6.0, 46.0
1.0, 6.0, 45.0
0.0, 13.0, 40.0
0.0, 13.0, 40.0
1.0, 7.0, 45.0
1.0, 7.0, 45.0
0.0, 6.0, 46.0
0.0, 14.0, 39.0
0.0, 14.0, 39.0
1.0, 8.0, 44.0
1.0, 8.0, 44.0
9.0, 14.0, 29.0
0.0, 15.0, 38.0
0.0, 15.0, 38.0
1.0, 9.0, 43.0
1.0, 9.0, 43.0
0.0, 16.0, 37.0
0.0, 16.0, 37.0
1.0, 10.0, 42.0
1.0, 10.0, 42.0
2.0, 7.0, 43.0
0.0, 17.0, 36.0
0.0, 17.0, 36.0
1.0, 11.0, 41.0
1.0, 11.0, 41.0
2.0, 5.0, 46.0
1.0, 7.0, 44.0
0.0, 18.0, 35.0
0.0, 18.0, 35.0
1.0, 12.0, 40.0
1.0, 12.0, 40.0
2.0, 6.0, 45.0
2.0, 6.0, 45.0
0.0, 7.0, 45.0
0.0, 21.0, 30.0
0.0, 19.0, 34.0
0.0, 19.0, 34.0
1.0, 13.0, 39.0
1.0, 13.0, 39.0
2.0, 7.0, 44.0
2.0, 7.0, 44.0
9.0, 34.0, 9.0
0.0, 20.0, 33.0
2.0, 8.0, 43.0
2.0, 8.0, 43.0
1.0, 14.0, 38.0
1.0, 14.0, 38.0
3.0, 8.0, 41.0
12.0, 17.0, 23.0
0.0, 21.0, 32.0
2.0, 9.0, 42.0
2.0, 9.0, 42.0
1.0, 15.0, 37.0
1.0, 15.0, 37.0
2.0, 8.0, 42.0
0.0, 22.0, 31.0
0.0, 22.0, 31.0
2.0, 10.0, 41.0
2.0, 10.0, 41.0
1.0, 16.0, 36.0
1.0, 16.0, 36.0
1.0, 8.0, 43.0
0.0, 23.0, 30.0
0.0, 23.0, 30.0
2.0, 11.0, 40.0
2.0, 11.0, 40.0
1.0, 17.0, 35.0
1.0, 17.0, 35.0
0.0, 8.0, 44.0
0.0, 22.0, 29.0
1.0, 18.0, 34.0
0.0, 24.0, 29.0
0.0, 24.0, 29.0
2.0, 12.0, 39.0
2.0, 12.0, 39.0
3.0, 6.0, 44.0
3.0, 6.0, 44.0
9.0, 39.0, 4.0
0.0, 25.0, 28.0
0.0, 25.0, 28.0
1.0, 19.0, 33.0
3.0, 7.0, 43.0
3.0, 7.0, 43.0
2.0, 13.0, 38.0
2.0, 13.0, 38.0
3.0, 9.0, 40.0
0.0, 26.0, 27.0
0.0, 26.0, 27.0
1.0, 20.0, 32.0
2.0, 14.0, 37.0
2.0, 14.0, 37.0
7.0, 10.0, 35.0
1.0, 21.0, 31.0
3.0, 9.0, 41.0
3.0, 9.0, 41.0
2.0, 15.0, 36.0
1.0, 9.0, 42.0
1.0, 22.0, 30.0
1.0, 22.0, 30.0
2.0, 16.0, 35.0
2.0, 16.0, 35.0
3.0, 10.0, 40.0
3.0, 10.0, 40.0
4.0, 4.0, 45.0
4.0, 4.0, 45.0
0.0, 9.0, 43.0
0.0, 23.0, 28.0
2.0, 17.0, 34.0
4.0, 5.0, 44.0
4.0, 5.0, 44.0
3.0, 11.0, 39.0
3.0, 11.0, 39.0
4.0, 10.0, 38.0
3.0, 12.0, 38.0
3.0, 12.0, 38.0
1.0, 24.0, 28.0
1.0, 24.0, 28.0
2.0, 18.0, 33.0
2.0, 18.0, 33.0
4.0, 6.0, 43.0
1.0, 25.0, 27.0
1.0, 25.0, 27.0
2.0, 19.0, 32.0
2.0, 19.0, 32.0
3.0, 13.0, 37.0
3.0, 13.0, 37.0
2.0, 10.0, 40.0
1.0, 26.0, 26.0
1.0, 26.0, 26.0
3.0, 14.0, 36.0
3.0, 14.0, 36.0
2.0, 20.0, 31.0
4.0, 8.0, 41.0
4.0, 8.0, 41.0
1.0, 10.0, 41.0
3.0, 15.0, 35.0
3.0, 15.0, 35.0
2.0, 21.0, 30.0
4.0, 9.0, 40.0
4.0, 9.0, 40.0
0.0, 10.0, 42.0
0.0, 24.0, 27.0
4.0, 11.0, 37.0
2.0, 23.0, 28.0
3.0, 11.0, 38.0
3.0, 18.0, 32.0
2.0, 24.0, 27.0
4.0, 12.0, 37.0
4.0, 12.0, 37.0
2.0, 11.0, 39.0
3.0, 19.0, 31.0
3.0, 19.0, 31.0
5.0, 7.0, 41.0
2.0, 25.0, 26.0
1.0, 11.0, 40.0
1.0, 25.0, 25.0
5.0, 8.0, 40.0
0.0, 11.0, 41.0
0.0, 25.0, 26.0
3.0, 21.0, 29.0
4.0, 12.0, 36.0
8.0, 13.0, 31.0
2.0, 12.0, 38.0
4.0, 18.0, 31.0
5.0, 12.0, 36.0
6.0, 6.0, 41.0
1.0, 12.0, 39.0
3.0, 25.0, 25.0
5.0, 13.0, 35.0
6.0, 7.0, 40.0
6.0, 7.0, 40.0
0.0, 12.0, 40.0
4.0, 20.0, 29.0
5.0, 14.0, 34.0
13.0, 35.0, 4.0
5.0, 15.0, 33.0
3.0, 13.0, 36.0
4.0, 22.0, 27.0
6.0, 10.0, 37.0
2.0, 13.0, 37.0
5.0, 17.0, 31.0
6.0, 11.0, 36.0
1.0, 13.0, 38.0
5.0, 18.0, 30.0
4.0, 24.0, 25.0
0.0, 13.0, 39.0
242.0, 265.0, 0.0
5.0, 19.0, 29.0
6.0, 13.0, 34.0
4.0, 14.0, 34.0
6.0, 14.0, 33.0
3.0, 14.0, 35.0
2.0, 14.0, 36.0
1.0, 14.0, 37.0
0.0, 14.0, 38.0
6.0, 18.0, 29.0
9.0, 16.0, 27.0
1.0, 49.0, 3.0
8.0, 16.0, 28.0
2.0, 15.0, 35.0
1.0, 51.0, 1.0
1.0, 15.0, 36.0
7.0, 16.0, 30.0
0.0, 15.0, 37.0
16.0, 32.0, 4.0
3.0, 16.0, 33.0
5.0, 31.0, 17.0
7.0, 17.0, 28.0
8.0, 14.0, 31.0
1.0, 16.0, 35.0
0.0, 2.0, 51.0
0.0, 16.0, 36.0
3.0, 4.0, 46.0
8.0, 16.0, 29.0
9.0, 10.0, 34.0
17.0, 31.0, 4.0
2.0, 17.0, 33.0
1.0, 3.0, 49.0
1.0, 17.0, 34.0
0.0, 3.0, 50.0
0.0, 17.0, 35.0
4.0, 4.0, 45.0
9.0, 15.0, 29.0
4.0, 18.0, 30.0
0.0, 2.0, 52.0
0.0, 2.0, 52.0
4.0, 47.0, 2.0
0.0, 3.0, 51.0
0.0, 3.0, 51.0
1.0, 4.0, 48.0
0.0, 4.0, 50.0
0.0, 4.0, 50.0
0.0, 4.0, 49.0
0.0, 18.0, 34.0
0.0, 5.0, 49.0
0.0, 5.0, 49.0
4.0, 5.0, 44.0
0.0, 6.0, 48.0
0.0, 6.0, 48.0
6.0, 39.0, 8.0
0.0, 7.0, 47.0
0.0, 7.0, 47.0
2.0, 5.0, 46.0
0.0, 8.0, 46.0
0.0, 8.0, 46.0
10.0, 17.0, 26.0
1.0, 3.0, 50.0
1.0, 3.0, 50.0
1.0, 3.0, 50.0
0.0, 9.0, 45.0
0.0, 9.0, 45.0
0.0, 5.0, 48.0
0.0, 19.0, 33.0
0.0, 10.0, 44.0
0.0, 10.0, 44.0
1.0, 4.0, 49.0
1.0, 4.0, 49.0
11.0, 13.0, 29.0
0.0, 11.0, 43.0
1.0, 5.0, 48.0
1.0, 5.0, 48.0
3.0, 6.0, 44.0
0.0, 12.0, 42.0
0.0, 12.0, 42.0
1.0, 6.0, 47.0
1.0, 6.0, 47.0
2.0, 6.0, 45.0
0.0, 13.0, 41.0
0.0, 13.0, 41.0
1.0, 7.0, 46.0
1.0, 7.0, 46.0
6.0, 7.0, 40.0
11.0, 16.0, 26.0
0.0, 14.0, 40.0
0.0, 14.0, 40.0
1.0, 8.0, 45.0
1.0, 8.0, 45.0
0.0, 6.0, 47.0
0.0, 20.0, 32.0
1.0, 9.0, 44.0
1.0, 9.0, 44.0
0.0, 15.0, 39.0
0.0, 15.0, 39.0
2.0, 3.0, 49.0
2.0, 3.0, 49.0
7.0, 42.0, 4.0
0.0, 16.0, 38.0
0.0, 16.0, 38.0
1.0, 10.0, 43.0
1.0, 10.0, 43.0
3.0, 7.0, 43.0
0.0, 17.0, 37.0
0.0, 17.0, 37.0
1.0, 11.0, 42.0
1.0, 11.0, 42.0
2.0, 5.0, 47.0
2.0, 5.0, 47.0
2.0, 7.0, 44.0
0.0, 18.0, 36.0
0.0, 18.0, 36.0
1.0, 12.0, 41.0
1.0, 12.0, 41.0
1.0, 7.0, 45.0
0.0, 19.0, 35.0
0.0, 19.0, 35.0
2.0, 7.0, 45.0
2.0, 7.0, 45.0
2.0, 7.0, 45.0
1.0, 13.0, 40.0
1.0, 13.0, 40.0
0.0, 7.0, 46.0
0.0, 20.0, 34.0
0.0, 20.0, 34.0
2.0, 8.0, 44.0
250.0, 257.0, 0.0
1.0, 14.0, 39.0
1.0, 14.0, 39.0
4.0, 8.0, 41.0
0.0, 21.0, 33.0
1.0, 15.0, 38.0
1.0, 15.0, 38.0
2.0, 9.0, 43.0
2.0, 9.0, 43.0
8.0, 42.0, 3.0
0.0, 22.0, 32.0
0.0, 22.0, 32.0
1.0, 16.0, 37.0
1.0, 16.0, 37.0
2.0, 10.0, 42.0
2.0, 10.0, 42.0
3.0, 4.0, 47.0
3.0, 4.0, 47.0
2.0, 8.0, 43.0
1.0, 17.0, 36.0
1.0, 17.0, 36.0
0.0, 23.0, 31.0
0.0, 23.0, 31.0
3.0, 5.0, 46.0
3.0, 5.0, 46.0
2.0, 11.0, 41.0
2.0, 11.0, 41.0
1.0, 8.0, 44.0
1.0, 22.0, 29.0
0.0, 24.0, 30.0
0.0, 24.0, 30.0
2.0, 12.0, 40.0
2.0, 12.0, 40.0
1.0, 18.0, 35.0
0.0, 8.0, 45.0
0.0, 25.0, 29.0
0.0, 25.0, 29.0
1.0, 19.0, 34.0
2.0, 13.0, 39.0
2.0, 13.0, 39.0
3.0, 7.0, 44.0
3.0, 7.0, 44.0
4.0, 9.0, 40.0
1.0, 20.0, 33.0
0.0, 26.0, 28.0
0.0, 26.0, 28.0
2.0, 14.0, 38.0
2.0, 14.0, 38.0
3.0, 8.0, 43.0
3.0, 8.0, 43.0
3.0, 9.0, 41.0
0.0, 27.0, 27.0
0.0, 27.0, 27.0
1.0, 21.0, 32.0
2.0, 15.0, 37.0
2.0, 15.0, 37.0
2.0, 9.0, 42.0
2.0, 16.0, 36.0
2.0, 16.0, 36.0
1.0, 22.0, 31.0
3.0, 10.0, 41.0
3.0, 10.0, 41.0
1.0, 9.0, 43.0
1.0, 23.0, 28.0
1.0, 23.0, 30.0
1.0, 23.0, 30.0
2.0, 17.0, 35.0
2.0, 17.0, 35.0
4.0, 5.0, 45.0
3.0, 11.0, 40.0
0.0, 9.0, 44.0
0.0, 23.0, 29.0
4.0, 6.0, 44.0
4.0, 6.0, 44.0
2.0, 18.0, 34.0
1.0, 24.0, 29.0
1.0, 24.0, 29.0
1.0, 25.0, 28.0
1.0, 25.0, 28.0
2.0, 19.0, 33.0
3.0, 10.0, 40.0
1.0, 26.0, 27.0
1.0, 26.0, 27.0
2.0, 20.0, 32.0
4.0, 8.0, 42.0
4.0, 8.0, 42.0
3.0, 14.0, 37.0
3.0, 14.0, 37.0
2.0, 10.0, 41.0
3.0, 15.0, 36.0
3.0, 15.0, 36.0
2.0, 21.0, 31.0
1.0, 10.0, 42.0
4.0, 10.0, 40.0
4.0, 10.0, 40.0
2.0, 22.0, 30.0
3.0, 16.0, 35.0
3.0, 16.0, 35.0
0.0, 10.0, 43.0
0.0, 24.0, 28.0
11.0, 38.0, 4.0
5.0, 6.0, 43.0
3.0, 18.0, 33.0
3.0, 11.0, 39.0
3.0, 19.0, 32.0
5.0, 7.0, 42.0
2.0, 25.0, 27.0
2.0, 11.0, 40.0
2.0, 25.0, 25.0
3.0, 20.0, 31.0
4.0, 14.0, 36.0
4.0, 14.0, 36.0
5.0, 8.0, 41.0
1.0, 11.0, 41.0
3.0, 21.0, 30.0
5.0, 9.0, 40.0
0.0, 11.0, 42.0
0.0, 25.0, 27.0
4.0, 12.0, 37.0
4.0, 17.0, 33.0
4.0, 17.0, 33.0
3.0, 23.0, 28.0
5.0, 11.0, 38.0
3.0, 12.0, 38.0
5.0, 12.0, 37.0
5.0, 12.0, 37.0
4.0, 18.0, 32.0
4.0, 18.0, 32.0
2.0, 12.0, 39.0
5.0, 13.0, 36.0
4.0, 19.0, 31.0
3.0, 25.0, 26.0
1.0, 12.0, 40.0
4.0, 20.0, 30.0
6.0, 8.0, 40.0
0.0, 12.0, 41.0
0.0, 26.0, 26.0
13.0, 36.0, 4.0
5.0, 16.0, 33.0
3.0, 13.0, 37.0
6.0, 11.0, 37.0
5.0, 17.0, 32.0
2.0, 13.0, 38.0
6.0, 12.0, 36.0
1.0, 13.0, 39.0
4.0, 25.0, 25.0
4.0, 25.0, 25.0
5.0, 19.0, 30.0
7.0, 7.0, 40.0
0.0, 13.0, 40.0
4.0, 14.0, 35.0
3.0, 14.0, 36.0
7.0, 10.0, 37.0
2.0, 14.0, 37.0
7.0, 11.0, 36.0
1.0, 14.0, 38.0
7.0, 12.0, 35.0
0.0, 14.0, 39.0
15.0, 34.0, 4.0
3.0, 15.0, 35.0
8.0, 9.0, 37.0
7.0, 16.0, 30.0
7.0, 16.0, 31.0
8.0, 10.0, 36.0
1.0, 15.0, 37.0
8.0, 11.0, 35.0
0.0, 15.0, 38.0
8.0, 12.0, 34.0
8.0, 12.0, 34.0
6.0, 24.0, 24.0
17.0, 27.0, 9.0
2.0, 49.0, 3.0
16.0, 34.0, 3.0
5.0, 32.0, 17.0
2.0, 16.0, 35.0
1.0, 16.0, 36.0
0.0, 2.0, 52.0
0.0, 16.0, 37.0
2.0, 3.0, 49.0
7.0, 18.0, 28.0
1.0, 3.0, 50.0
1.0, 17.0, 35.0
0.0, 3.0, 51.0
9.0, 15.0, 30.0
0.0, 17.0, 36.0
0.0, 1.0, 54.0
0.0, 1.0, 54.0
4.0, 46.0, 4.0
0.0, 2.0, 53.0
0.0, 2.0, 53.0
3.0, 4.0, 47.0
0.0, 3.0, 52.0
0.0, 3.0, 52.0
4.0, 48.0, 2.0
2.0, 18.0, 33.0
0.0, 4.0, 51.0
0.0, 4.0, 51.0
1.0, 4.0, 49.0
10.0, 13.0, 31.0
0.0, 5.0, 50.0
0.0, 5.0, 50.0
0.0, 4.0, 50.0
0.0, 18.0, 35.0
0.0, 6.0, 49.0
0.0, 6.0, 49.0
4.0, 5.0, 45.0
0.0, 7.0, 48.0
0.0, 7.0, 48.0
3.0, 5.0, 46.0
10.0, 16.0, 28.0
3.0, 19.0, 31.0
0.0, 8.0, 47.0
0.0, 8.0, 47.0
1.0, 2.0, 52.0
1.0, 2.0, 52.0
2.0, 5.0, 47.0
2.0, 19.0, 32.0
0.0, 9.0, 46.0
0.0, 9.0, 46.0
1.0, 5.0, 48.0
0.0, 10.0, 45.0
0.0, 10.0, 45.0
1.0, 4.0, 50.0
1.0, 4.0, 50.0
0.0, 5.0, 49.0
0.0, 19.0, 34.0
0.0, 11.0, 44.0
0.0, 11.0, 44.0
1.0, 5.0, 49.0
1.0, 5.0, 49.0
1.0, 5.0, 49.0
4.0, 6.0, 44.0
0.0, 12.0, 43.0
0.0, 12.0, 43.0
1.0, 6.0, 48.0
1.0, 6.0, 48.0
0.0, 13.0, 42.0
0.0, 13.0, 42.0
1.0, 7.0, 47.0
1.0, 7.0, 47.0
0.0, 14.0, 41.0
0.0, 14.0, 41.0
1.0, 8.0, 46.0
1.0, 8.0, 46.0
1.0, 6.0, 47.0
0.0, 15.0, 40.0
0.0, 15.0, 40.0
1.0, 9.0, 45.0
1.0, 9.0, 45.0
2.0, 3.0, 50.0
2.0, 3.0, 50.0
2.0, 3.0, 50.0
0.0, 6.0, 48.0
0.0, 16.0, 39.0
0.0, 16.0, 39.0
1.0, 10.0, 44.0
1.0, 10.0, 44.0
2.0, 4.0, 49.0
2.0, 4.0, 49.0
7.0, 43.0, 4.0
0.0, 17.0, 38.0
0.0, 17.0, 38.0
1.0, 11.0, 43.0
1.0, 11.0, 43.0
2.0, 5.0, 48.0
2.0, 5.0, 48.0
3.0, 7.0, 44.0
0.0, 18.0, 37.0
0.0, 18.0, 37.0
1.0, 12.0, 42.0
1.0, 12.0, 42.0
2.0, 6.0, 47.0
2.0, 6.0, 47.0
2.0, 6.0, 47.0
2.0, 7.0, 45.0
0.0, 19.0, 36.0
0.0, 19.0, 36.0
1.0, 13.0, 41.0
1.0, 13.0, 41.0
1.0, 7.0, 46.0
0.0, 20.0, 35.0
2.0, 8.0, 45.0
2.0, 8.0, 45.0
1.0, 14.0, 40.0
1.0, 14.0, 40.0
0.0, 7.0, 47.0
1.0, 15.0, 39.0
1.0, 15.0, 39.0
0.0, 21.0, 34.0
0.0, 21.0, 34.0
2.0, 9.0, 44.0
2.0, 9.0, 44.0
4.0, 8.0, 42.0
0.0, 22.0, 33.0
0.0, 22.0, 33.0
1.0, 16.0, 38.0
1.0, 16.0, 38.0
2.0, 10.0, 43.0
2.0, 10.0, 43.0
3.0, 8.0, 43.0
2.0, 11.0, 42.0
2.0, 11.0, 42.0
0.0, 23.0, 32.0
0.0, 23.0, 32.0
1.0, 17.0, 37.0
1.0, 17.0, 37.0
7.0, 9.0, 38.0
1.0, 18.0, 36.0
0.0, 24.0, 31.0
0.0, 24.0, 31.0
2.0, 12.0, 41.0
2.0, 12.0, 41.0
3.0, 6.0, 46.0
1.0, 8.0, 45.0
1.0, 22.0, 30.0
0.0, 25.0, 30.0
0.0, 25.0, 30.0
1.0, 19.0, 35.0
2.0, 13.0, 40.0
2.0, 13.0, 40.0
0.0, 8.0, 46.0
0.0, 22.0, 31.0
1.0, 20.0, 34.0
1.0, 20.0, 34.0
0.0, 26.0, 29.0
0.0, 26.0, 29.0
2.0, 14.0, 39.0
2.0, 14.0, 39.0
3.0, 8.0, 44.0
3.0, 8.0, 44.0
9.0, 41.0, 4.0
0.0, 27.0, 28.0
0.0, 27.0, 28.0
1.0, 21.0, 33.0
2.0, 15.0, 38.0
2.0, 15.0, 38.0
3.0, 9.0, 43.0
3.0, 9.0, 43.0
1.0, 22.0, 32.0
2.0, 16.0, 37.0
2.0, 16.0, 37.0
4.0, 4.0, 47.0
4.0, 4.0, 47.0
2.0, 9.0, 43.0
2.0, 17.0, 36.0
2.0, 17.0, 36.0
1.0, 23.0, 31.0
4.0, 5.0, 46.0
3.0, 11.0, 41.0
3.0, 11.0, 41.0
1.0, 9.0, 44.0
3.0, 12.0, 40.0
3.0, 12.0, 40.0
1.0, 24.0, 30.0
1.0, 24.0, 30.0
2.0, 18.0, 35.0
2.0, 18.0, 35.0
0.0, 9.0, 45.0
0.0, 23.0, 30.0
2.0, 19.0, 34.0
3.0, 13.0, 39.0
3.0, 13.0, 39.0
4.0, 7.0, 44.0
4.0, 7.0, 44.0
4.0, 10.0, 40.0
3.0, 14.0, 38.0
3.0, 14.0, 38.0
3.0, 14.0, 38.0
4.0, 8.0, 43.0
4.0, 8.0, 43.0
2.0, 20.0, 33.0
1.0, 26.0, 28.0
1.0, 26.0, 28.0
3.0, 10.0, 41.0
2.0, 21.0, 32.0
3.0, 15.0, 37.0
3.0, 15.0, 37.0
4.0, 9.0, 42.0
1.0, 27.0, 27.0
1.0, 27.0, 27.0
2.0, 10.0, 42.0
4.0, 10.0, 41.0
4.0, 10.0, 41.0
2.0, 22.0, 31.0
3.0, 16.0, 36.0
3.0, 16.0, 36.0
1.0, 10.0, 43.0
1.0, 24.0, 28.0
2.0, 23.0, 30.0
4.0, 11.0, 40.0
3.0, 17.0, 35.0
3.0, 17.0, 35.0
0.0, 10.0, 44.0
0.0, 24.0, 29.0
3.0, 18.0, 34.0
3.0, 18.0, 34.0
5.0, 6.0, 44.0
4.0, 12.0, 39.0
11.0, 39.0, 4.0
3.0, 19.0, 33.0
2.0, 25.0, 28.0
5.0, 7.0, 43.0
8.0, 12.0, 34.0
2.0, 26.0, 27.0
5.0, 8.0, 42.0
3.0, 20.0, 32.0
4.0, 14.0, 37.0
4.0, 14.0, 37.0
2.0, 11.0, 41.0
3.0, 21.0, 31.0
1.0, 11.0, 42.0
1.0, 25.0, 27.0
5.0, 12.0, 37.0
0.0, 25.0, 28.0
5.0, 11.0, 39.0
4.0, 17.0, 34.0
4.0, 17.0, 34.0
3.0, 23.0, 29.0
12.0, 38.0, 4.0
3.0, 24.0, 28.0
6.0, 6.0, 43.0
12.0, 39.0, 3.0
4.0, 19.0, 32.0
5.0, 13.0, 37.0
2.0, 12.0, 40.0
6.0, 8.0, 41.0
4.0, 20.0, 31.0
4.0, 20.0, 31.0
3.0, 26.0, 26.0
1.0, 12.0, 41.0
1.0, 26.0, 26.0
6.0, 9.0, 40.0
0.0, 12.0, 42.0
0.0, 26.0, 27.0
13.0, 37.0, 4.0
6.0, 11.0, 38.0
5.0, 17.0, 33.0
5.0, 18.0, 32.0
6.0, 12.0, 37.0
2.0, 13.0, 39.0
5.0, 19.0, 31.0
6.0, 13.0, 36.0
4.0, 25.0, 26.0
1.0, 13.0, 40.0
5.0, 20.0, 30.0
6.0, 14.0, 35.0
7.0, 8.0, 40.0
0.0, 13.0, 41.0
4.0, 14.0, 36.0
7.0, 10.0, 38.0
3.0, 14.0, 37.0
6.0, 17.0, 32.0
2.0, 14.0, 38.0
5.0, 24.0, 26.0
1.0, 14.0, 39.0
5.0, 25.0, 25.0
0.0, 14.0, 40.0
1.0, 50.0, 4.0
1.0, 51.0, 3.0
3.0, 15.0, 36.0
2.0, 15.0, 37.0
1.0, 53.0, 1.0
1.0, 15.0, 38.0
0.0, 1.0, 54.0
7.0, 18.0, 30.0
8.0, 12.0, 35.0
6.0, 24.0, 25.0
0.0, 15.0, 39.0
8.0, 13.0, 34.0
2.0, 3.0, 50.0
8.0, 14.0, 33.0
3.0, 16.0, 35.0
8.0, 15.0, 32.0
2.0, 16.0, 36.0
1.0, 2.0, 52.0
9.0, 10.0, 36.0
1.0, 16.0, 37.0
0.0, 2.0, 53.0
0.0, 16.0, 38.0
3.0, 4.0, 48.0
4.0, 17.0, 33.0
9.0, 13.0, 33.0
17.0, 34.0, 3.0
2.0, 3.0, 50.0
9.0, 14.0, 32.0
2.0, 17.0, 35.0
3.0, 51.0, 1.0
1.0, 17.0, 36.0
0.0, 3.0, 52.0
0.0, 17.0, 37.0
0.0, 2.0, 54.0
0.0, 2.0, 54.0
4.0, 4.0, 47.0
4.0, 18.0, 32.0
0.0, 3.0, 53.0
0.0, 3.0, 53.0
10.0, 12.0, 33.0
0.0, 4.0, 52.0
0.0, 4.0, 52.0
5.0, 7.0, 43.0
0.0, 5.0, 51.0
0.0, 5.0, 51.0
1.0, 4.0, 50.0
0.0, 6.0, 50.0
0.0, 6.0, 50.0
0.0, 4.0, 51.0
0.0, 18.0, 36.0
0.0, 7.0, 49.0
0.0, 7.0, 49.0
6.0, 9.0, 40.0
4.0, 19.0, 31.0
0.0, 8.0, 48.0
0.0, 8.0, 48.0
6.0, 8.0, 41.0
10.0, 17.0, 28.0
0.0, 9.0, 47.0
2.0, 5.0, 48.0
0.0, 10.0, 46.0
0.0, 10.0, 46.0
1.0, 4.0, 51.0
1.0, 4.0, 51.0
1.0, 5.0, 49.0
11.0, 13.0, 31.0
1.0, 5.0, 50.0
1.0, 5.0, 50.0
0.0, 11.0, 45.0
0.0, 11.0, 45.0
0.0, 5.0, 50.0
11.0, 14.0, 30.0
0.0, 19.0, 35.0
0.0, 12.0, 44.0
0.0, 12.0, 44.0
1.0, 6.0, 49.0
1.0, 6.0, 49.0
6.0, 45.0, 4.0
0.0, 13.0, 43.0
0.0, 13.0, 43.0
1.0, 7.0, 48.0
1.0, 7.0, 48.0
7.0, 8.0, 40.0
0.0, 14.0, 42.0
0.0, 14.0, 42.0
1.0, 8.0, 47.0
1.0, 8.0, 47.0
2.0, 2.0, 52.0
2.0, 6.0, 47.0
0.0, 15.0, 41.0
0.0, 15.0, 41.0
1.0, 9.0, 46.0
1.0, 9.0, 46.0
1.0, 6.0, 48.0
0.0, 16.0, 40.0
0.0, 16.0, 40.0
1.0, 10.0, 45.0
1.0, 10.0, 45.0
2.0, 4.0, 50.0
2.0, 4.0, 50.0
0.0, 6.0, 49.0
0.0, 20.0, 34.0
0.0, 17.0, 39.0
0.0, 17.0, 39.0
1.0, 11.0, 44.0
1.0, 11.0, 44.0
2.0, 5.0, 49.0
4.0, 7.0, 44.0
1.0, 12.0, 43.0
1.0, 12.0, 43.0
0.0, 18.0, 38.0
2.0, 6.0, 48.0
2.0, 6.0, 48.0
7.0, 45.0, 3.0
0.0, 19.0, 37.0
0.0, 19.0, 37.0
2.0, 7.0, 47.0
1.0, 13.0, 42.0
1.0, 13.0, 42.0
2.0, 7.0, 46.0
0.0, 20.0, 36.0
0.0, 20.0, 36.0
1.0, 14.0, 41.0
1.0, 14.0, 41.0
2.0, 8.0, 46.0
2.0, 8.0, 46.0
2.0, 8.0, 46.0
0.0, 708.0, 711.0
1.0, 7.0, 47.0
0.0, 21.0, 35.0
0.0, 21.0, 35.0
2.0, 9.0, 45.0
2.0, 9.0, 45.0
1.0, 15.0, 40.0
1.0, 15.0, 40.0
0.0, 7.0, 48.0
12.0, 18.0, 25.0
1.0, 16.0, 39.0
1.0, 16.0, 39.0
0.0, 22.0, 34.0
0.0, 22.0, 34.0
2.0, 10.0, 44.0
2.0, 10.0, 44.0
4.0, 8.0, 43.0
0.0, 23.0, 33.0
0.0, 23.0, 33.0
2.0, 11.0, 43.0
2.0, 11.0, 43.0
1.0, 17.0, 38.0
1.0, 17.0, 38.0
3.0, 8.0, 44.0
1.0, 18.0, 37.0
1.0, 18.0, 37.0
0.0, 24.0, 32.0
0.0, 24.0, 32.0
2.0, 12.0, 42.0
2.0, 12.0, 42.0
2.0, 8.0, 45.0
0.0, 25.0, 31.0
0.0, 25.0, 31.0
2.0, 13.0, 41.0
2.0, 13.0, 41.0
1.0, 19.0, 36.0
3.0, 7.0, 46.0
3.0, 7.0, 46.0
1.0, 8.0, 46.0
1.0, 20.0, 35.0
2.0, 14.0, 40.0
0.0, 26.0, 30.0
0.0, 26.0, 30.0
3.0, 8.0, 45.0
3.0, 8.0, 45.0
0.0, 8.0, 47.0
13.0, 17.0, 25.0
0.0, 22.0, 32.0
0.0, 27.0, 29.0
0.0, 27.0, 29.0
1.0, 21.0, 34.0
2.0, 15.0, 39.0
2.0, 15.0, 39.0
3.0, 9.0, 44.0
3.0, 9.0, 44.0
4.0, 9.0, 42.0
0.0, 28.0, 28.0
0.0, 28.0, 28.0
1.0, 22.0, 33.0
2.0, 16.0, 38.0
2.0, 16.0, 38.0
2.0, 16.0, 38.0
3.0, 10.0, 43.0
3.0, 10.0, 43.0
3.0, 9.0, 43.0
1.0, 23.0, 32.0
1.0, 23.0, 32.0
2.0, 17.0, 37.0
2.0, 17.0, 37.0
4.0, 5.0, 47.0
3.0, 11.0, 42.0
3.0, 11.0, 42.0
2.0, 9.0, 44.0
2.0, 18.0, 36.0
2.0, 18.0, 36.0
3.0, 12.0, 41.0
3.0, 12.0, 41.0
1.0, 24.0, 31.0
1.0, 24.0, 31.0
4.0, 6.0, 46.0
1.0, 9.0, 45.0
1.0, 23.0, 30.0
2.0, 19.0, 35.0
1.0, 25.0, 30.0
0.0, 9.0, 46.0
14.0, 16.0, 25.0
0.0, 23.0, 31.0
2.0, 20.0, 34.0
4.0, 8.0, 44.0
4.0, 8.0, 44.0
1.0, 26.0, 29.0
